搜索字段,商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
Intel Arc A580 自营,英特尔酷睿Ultra5 250K PLUS系列 RTX5060Ti 三角洲行动设计游戏台式电脑主机DIY组装电脑 配四：250K PLUS+5060Ti 16G,8799.00,英特尔电脑官方旗舰店,配四：250K PLUS+5060Ti 16G,52,jfs/t1/419987/12/16482/115184/69eec33bF7457b588/0083320320ec3466.jpg,16859025,显卡强劲;高性能处理;1TB存储;晒单送礼;大额优惠;DIY组装;酷睿Ultra5;16G内存;游戏专属;三角洲设计,10184880144182,,10184880144182
Intel Arc A580 自营,英特尔酷睿Ultra5 230F系列 RTX5060Ti 小型手提电脑游戏设计直播台式电脑主机DIY组装电脑 配三：U5 230F+RTX5060Ti 8G,6799.00,英特尔电脑官方旗舰店,配三：U5 230F+RTX5060Ti 8G,100+,jfs/t1/420620/38/21552/100197/69eec2d8Fe73391ed/008332032000557c.jpg,16859025,多任务处理;游戏流畅;设计利器;高效能核;小巧便携,10166671575502,200+,10166671575502
Intel Arc A580 自营,铭瑄（MAXSUN）14600KF/RTX5060/RTX5070/245KF/B580迷你手提台式组装电脑主机电竞游戏直播办公电脑DIY整机Ultra 配置四丨13400TEF丨RTX5060Ti,5999.00,铭瑄电脑整机旗舰店,配置四丨13400TEF丨RTX5060Ti,2000+,jfs/t1/428791/3/4752/163512/69f328b3Fbb916ef9/00833203209efab1.jpg,13905527,迷你手提;RTX5060;230F;高效处理器;多场景适用;RTX显卡;办公利器;迷你便携设计,10166350495352,2000+,10166350495352
Intel Arc A580 自营,英特尔（Intel）14代酷睿i5 14600KF盒装  CPU+显卡套装 华硕5060ti b580 蓝戟 B580-TRI-12G-OC 14600KF盒装,3998.89,英特尔（Intel）电脑旗舰店,蓝戟 B580-TRI-12G-OC,1,jfs/t1/404893/9/16500/94095/69bd22e2Ff59299b9/008332032057a09b.jpg,233963389,,10213999457271,,10213999457271
Intel Arc A580 自营,蓝戟i5 14600KF RTX5060 5060TI 5070 B580显卡台式组装电脑电竞游戏设计渲染主机黑神话悟空DIY整机 配置四：i5 14600KF+A750 D4,6079.00,蓝戟电竞旗舰店,配置四：i5 14600KF+A750 D4,35,jfs/t1/387748/28/16349/179944/69786ed0F7bb299d2/0083320320263cb6.jpg,10071127,DIY整机;超凡性能;专属游戏氛围感;流畅游戏;快速渲染;高清画质;强劲显卡;设计神器;高效处理器;稳定运行,10118385827079,,10118385827079
Intel Arc A580 自营,蓝戟Intel Arc B580 Photon 12G OC电脑主机电竞游戏智能AI台式DIY组装机全新英特尔显卡新品锐炫I卡 配置八：270K PLUS+英特尔核显 D5,8099.00,蓝戟电竞旗舰店,配置八：270K PLUS+英特尔核显 D5,47,jfs/t1/418970/13/4778/103437/69dc9a0fF61d54a4b/0083320320527f68.jpg,10071127,高效散热;高端配置;快速响应;硬件兼容性好;英特尔显卡;显卡主流游戏;DIY自由;强劲性能;流畅游戏体验;强大图形处理,10128510175921,,10128510175921
Intel Arc A580 自营,英特尔（Intel）14代酷睿i5 14600KF盒装  CPU+显卡套装 华硕5060ti b580 intel Arc-A770-8G 三风扇 14600KF盒装,3229.00,英特尔（Intel）电脑旗舰店,intel Arc-A770-8G 三风扇,1,jfs/t1/412738/27/10003/104131/69cf72a6F8de99fe9/00833203203da747.jpg,233963389,,10216372531311,,10216372531311
Intel Arc A580 自营,蓝戟i5 14600KF RTX5060 5060TI 5070 B580显卡台式组装电脑电竞游戏设计渲染主机黑神话悟空DIY整机 配置三：i5 14600KF+B580T D4,6999.00,蓝戟电竞旗舰店,配置三：i5 14600KF+B580T D4,35,jfs/t1/386785/4/20346/181242/69786ec3F511203c3/0083320320bea00d.jpg,10071127,超凡性能;DIY整机;专属游戏氛围感;高端配置;流畅游戏;稳定性能;快速渲染;强劲显卡;高清流畅画质;电竞游戏利器,10124969349566,,10124969349566
Intel Arc A580 自营,英特尔酷睿Ultra5 250K PLUS系列 RTX5060Ti 三角洲行动设计游戏台式电脑主机DIY组装电脑 配六：250K PLUS+核显+16G+1TB,5599.00,英特尔电脑官方旗舰店,配六：250K PLUS+核显+16G+1TB,52,jfs/t1/427784/24/1889/95187/69eec347F3c4a4dfb/0083320320e7b917.jpg,16859025,16G大内存;32G大内存;全新升级;晒单送礼;高性能核显;酷睿Ultra5;游戏专用;DIY组装;三角洲设计;高性能处理,10184880144184,,10184880144184
Intel Arc A580 自营,蓝戟Intel 15代Ultra 5-230F B580 12G B570 RTX5070 5060TI电竞游戏台式海景房组装电脑主机DIY整机 配置一：U5-230F+蓝戟B570TRI 10G,6049.00,蓝戟电竞旗舰店,配置一：U5-230F+蓝戟B570TRI 10G,4,jfs/t1/386854/38/19681/129314/69773603F244a5f18/00833203209d4531.jpg,10071127,超凡性能;专属游戏氛围感;DIY整机;强劲显卡支持,10160938728885,,10160938728885
Intel Arc A580 自营,蓝戟 英特尔Intel Arc A770 A750 OC GDDR6超频版台式装机电脑高端设计视频解码剪辑电竞独立游戏显卡 A580 8G Index,1399.00,正扬电脑配件专营店,A580 8G Index,1000+,jfs/t1/407513/29/10334/114868/69c1ea44F0a35e631/0083320320741702.jpg,12350076,全新质保三年;8GB显存;支持个人送保;高端显卡;HDMI输出;8GB大容量;HDMI接口;散热风扇;超频设计;PCIe 4.0,10143773846443,1000+,10143773846443
Intel Arc A380 自营,蓝戟（GUNNIR）intel Arc A380 Photon 6G 2450MHz GDDR6 OC W 游戏显卡设计视频剪辑台式电脑显卡,849.00,蓝戟京东自营旗舰店,Intel Arc A380 Photon 6G OC W,1万+,jfs/t1/405110/36/12953/88353/69bbbec9F72f648e1/0083320320490fc5.png,1000426917,高效加速;超强性能;AV1编解码;双风扇散热,100112408897,1万+,100112408897
Intel Arc A380 自营,蓝戟（GUNNIR）Intel Arc A380  Index 6G K GDDR6 2000MHz 台式电脑独立显卡,829.00,蓝戟京东自营旗舰店,Intel Arc A380 Index 6G  K,1万+,jfs/t1/406313/40/2651/106248/69bbbec9F42996e2b/0083320320e19351.png,1000426917,稳定性好;功耗低;无需外接供电;提升画质,100123396963,1万+,100123396963
Intel Arc A380 自营,酷开创维台式电脑主机 游戏平面设计家用学习商务办公( I5-14450HX+16G+512G+WiFi6/BT+A380-6G),4599.00,创维酷开电脑京东自营旗舰店,单主机,10万+,jfs/t1/427270/25/9278/156151/69f32905Fa70c9bda/008332032027e2a6.jpg,1000350143,WiFi6E;10核强芯;6G独显;16G大内存;512G固态;独立显卡;流畅游戏;大容量存储;轻松办公;商务办公利器,100249906848,10万+,100249906848
Intel Arc A380 自营,技嘉（GIGABYTE）魔鹰 5060Ti 8G Gaming OC 8G 显卡 + 650W战圣金牌电源套装 ,4168.00,技嘉京东自营旗舰店,【650W电源套装】5060Ti 8G魔鹰,5000+,jfs/t1/353672/39/9448/102479/69119106F100cc934/66e22a40b6112c4c.jpg,1000000297,4千+店铺粉丝浏览;5万+人浏览,100211605282,1万+,100211605282
Intel Arc A380 自营,酷开创维台式电脑主机 游戏平面设计家用学习商务办公(i5-14450HX+16G+512G+WiFi6/BT+A380-6G)+27英寸,5149.00,创维酷开电脑京东自营旗舰店,27英寸套装,200+,jfs/t1/427151/21/9854/143050/69f3290bF79c12baa/0083320320927d16.jpg,1000350143,WiFi6E;6G独显;独显畅玩;512G固态;大屏显示;16G大内存;全新升级;27寸显示;高速内存;多场景适用,100278051552,10万+,100278051552
Intel Arc A380 自营,酷开创维台式电脑主机游戏平面设计家用商务办公(i5-14450HX+16G+512G+WiFi6/BT+A380-6G)23.8寸套机,5049.00,创维酷开电脑京东自营旗舰店,23.8英寸套装,200+,jfs/t1/424285/24/20801/141749/69f328c8F1baaa804/0083320320cd13d8.jpg,1000350143,AI办公主机;娱乐办公游戏;全新英特尔独显;商务办公;商用级稳定;16G大内存;ARCA380;512G固态;大容量存储;高效处理器,100218501697,10万+,100218501697
Intel Arc A380 自营,攀升商睿Elite Pro 设计师办公商用台式电脑台式机电脑主机全套（14代酷睿i5 32G 512G+4T 6G独显）,6699.00,攀升京东自营旗舰店,14代酷睿i5 32G 512G+4T 6G独显,1万+,jfs/t1/427428/12/2095/73160/69eeb7b5F16f37321/0083320320c41db1.jpg,1000095343,双硬盘大存储;6G独显;14代酷睿i5;512G+4T;32G内存;大容量存储;高效处理;独显加持;商用设计,100327099902,1万+,100327099902
Intel Arc A380 自营,武极幻界 视频剪辑渲染设计师台式电脑主机台式机整机（14代酷睿i7 16G 1T A380-6G独显）,5299.00,武极京东自营旗舰店,14代i7 16G 1T WiFi|6G独显,5000+,jfs/t1/419471/11/21645/76377/69f3fcfdFa2887a61/00833203204b2965.jpg,1000467341,酷睿i7处理;三年质保;16G大内存;Windows 11;A380独显;商用级别;1T固态硬盘;商务专用,100266446968,7000+,100266446968
Intel Arc A380 自营,攀升商睿Elite Pro 设计师办公商用台式电脑台式机电脑主机全套（14代酷睿i7 32G 1TSSD+4T 6G独显）,7999.00,攀升京东自营旗舰店,14代酷睿i7 32G 1TSSD+4T 6G独显,1万+,jfs/t1/421403/30/19370/72373/69eeb7d0Fc7e2b77a/00833203204b2e0b.jpg,1000095343,14代酷睿i7;双硬盘大存储;6G独显,100244502023,1万+,100244502023
Intel Arc A380 自营,攀升Elite Pro 设计师办公商用台式电脑台式机电脑（14代酷睿i5 32G 512G+4T 6G独显）23.8英寸,7099.00,攀升京东自营旗舰店,14代酷睿i5 32G 512G+4T 6G独显,14,jfs/t1/407513/32/20978/63480/69c65121Ff4daf972/0083320320fd2308.jpg,1000095343,独显强劲;大屏显示;商用佳选,100337236992,1万+,100337236992
Intel Arc A380 自营,武极幻界 视频剪辑渲染设计师台式电脑主机台式机整机（15代酷睿U5 16G 1T 6G独显 WiFi）23.8英寸,5489.00,武极京东自营旗舰店,15代U5 16G 1T WiFi|6G独显,36,jfs/t1/400437/2/3152/66834/69a4f4a7F5f50aa16/0083320320901f00.jpg,1000467341,WiFi连接;32G大内存;23.8英寸屏;Windows 11;酷睿U5处理;一级能效;1T固态硬盘,100319798012,7000+,100319798012
Intel Arc A380 自营,武极幻界 视频剪辑渲染设计师台式电脑主机台式机整机（15代酷睿Ultra5-230F 16GD5 1TB 6G独显 WiFi）,4999.00,武极京东自营旗舰店,15代U5 16G 1T WiFi|6G独显,5000+,jfs/t1/421805/29/9240/74853/69e592f0Fa61bf1e0/0083320320eeaa42.jpg,1000467341,WiFi连接;1TB硬盘;16G大内存;三年质保;上门服务;32GB内存;酷睿Ultra5;Arc A380,100221950281,7000+,100221950281
Intel Arc A380 自营,攀升Elite Pro 设计师办公商用台式电脑台式机电脑（14代酷睿i7 32G 1TSSD+4T 6G独显）23.8英寸,8399.00,攀升京东自营旗舰店,14代酷睿i7 32G 1TSSD+4T 6G独显,21,jfs/t1/409038/16/11676/63277/69c65288F1f7d5116/0083320320b70764.jpg,1000095343,独显强劲;大屏显示;32G大内存;高效能显卡;双硬盘存储;商用设计;酷睿i7处理;23.8寸屏幕,100252730769,1万+,100252730769
Intel Arc A380 自营,攀升Elite Pro 设计师办公商用台式电脑台式机电脑主机（14代酷睿i7 32G 1TSSD+4T 6G独显）27英寸,8499.00,攀升京东自营旗舰店,14代酷睿i7 32G 1TSSD+4T 6G独显,21,jfs/t1/409482/22/9655/102369/69c6528cF2d24302e/0083320320161c35.jpg,1000095343,商用设计;14代酷睿i7;27英寸大屏;高效能显卡;双硬盘存储,100337236600,1万+,100337236600
Intel Arc A380 自营,攀升Elite Pro 设计师办公商用台式电脑台式机电脑主机（14代酷睿i5 32G 512G+4T 6G独显）27英寸,7199.00,攀升京东自营旗舰店,14代酷睿i5 32G 512G+4T 6G独显,14,jfs/t1/409972/15/5877/102192/69c65170Fa1bc5489/0083320320a0da87.jpg,1000095343,独显强劲;大屏显示,100252730747,1万+,100252730747
Intel Arc A380 自营,宏碁（acer）商祺N4270 【14代酷睿i5】游戏设计师台式电脑 办公家用商用视频剪辑台式机主机 i5-14400F 32G 1TB固态 Arc A380-6G独显 定制升级版（带键盘鼠标）,6299.00,宏碁台式机旗舰店,32G 1TB固态 Arc A380-6G独显,1000+,jfs/t1/403128/25/9782/90168/69b4290bF81008e2e/0083320320842a90.jpg,16722060,高效处理器;独显加持;商务利器;大容量内存;高速固态,10134429134945,1000+,10134429134945
Intel Arc A380 自营,宏碁（acer）商祺N4270 12代i5办公游戏台式电脑 家用商用设计师电竞台式机主机 i5-12400F 32G 1TB固态 Arc A380-6G独显 定制升级版（赠键鼠）,5999.00,宏碁台式机旗舰店,32G 1TB固态 Arc A380-6G独显,500+,jfs/t1/401497/12/19424/90434/69b42c42F83fee888/0083320320bed10d.jpg,16722060,12代酷睿i5;1650S显卡;三年整机质保,10132076808608,500+,10132076808608
Intel Arc A380 自营,宏碁（acer）商祺N4270 【14代酷睿i5】游戏设计师台式机电脑 办公家用商用主机 定制版 i5-14400F 单主机（带键盘鼠标） 32G 1TB固态 Arc A380-6G独显,6199.00,宏碁台式机旗舰店,单主机（带键盘鼠标）,100+,jfs/t1/402468/6/10516/91489/69b438daF6aefef91/0083320320cf792d.jpg,16722060,,10129926616558,100+,10129926616558
Intel Arc A380 自营,宏碁（acer）商祺N4270 12代i5办公游戏台式电脑 家用商用设计师电竞台式机主机 i5-12400F 16G 512GB固态 Arc A380-6G独显 定制升级版（赠键鼠）,4699.00,宏碁台式机旗舰店,16G 512GB固态 Arc A380-6G独显,500+,jfs/t1/402980/8/10432/90426/69b42c9cF0306e77e/0083320320dece4b.jpg,16722060,三年整机质保;12代酷睿i5;1650S显卡;游戏畅玩;大容量存储;高效处理;独显加持;商用设计;快速启动;多任务流畅,10132076808607,500+,10132076808607
Intel Arc A380 自营,宏碁（acer）商祺N4270【14代酷睿i7】办公游戏台式电脑 高性能设计师直播电竞绘图家用商用主机 i7 32G 1T固态 Arc A380-6G独显 定制升级版（带键盘鼠标）,7599.00,宏碁台式机旗舰店,i7 32G 1T固态 Arc A380-6G独显,200+,jfs/t1/403408/4/7195/95475/69b42e56F9defb0dd/0083320320966e23.jpg,16722060,,10165913763775,200+,10165913763775
Intel Arc A380 自营,宏碁（acer）商祺N4270 【14代酷睿i5】游戏设计师台式机电脑 办公家用商用主机 定制版 i5-14400F 单主机（带键盘鼠标） 16G 512G固态 Arc A380-6G独显,4999.00,宏碁台式机旗舰店,单主机（带键盘鼠标）,100+,jfs/t1/402468/6/10516/91489/69b438daF6aefef91/0083320320cf792d.jpg,16722060,,10129926616557,100+,10129926616557
Intel Arc A380 自营,宏碁（acer）商祺N4270 【14代酷睿i5】游戏设计师台式电脑 办公家用商用视频剪辑台式机主机 i5-14400F 16G 512GB固态 Arc A380-6G独显 定制升级版（带键盘鼠标）,4999.00,宏碁台式机旗舰店,16G 512GB固态 Arc A380-6G独显,1000+,jfs/t1/401719/16/12797/89905/69b42981Ff04b2de8/0083320320419209.jpg,16722060,酷睿i5处理;16G大内存;512G固态;家用办公;视频剪辑;商用设计,10134429134944,1000+,10134429134944
Intel Arc A380 自营,蓝戟intel Arc A380 Photon 6G OC旗舰超频版视频剪辑台式电脑装机独立游戏显卡 Arc A380 LP 6G半高刀卡,859.00,正扬电脑配件专营店,Arc A380 LP 6G半高刀卡,200+,jfs/t1/374712/12/1494/101183/6930f3ceF9316d565/64554a2a907a7df1.jpg,12350076,半高单槽刀卡;AV1硬件加速;流畅视频剪辑;高帧率表现;优化设计散热;无需供电;多接口支持;三年质保;游戏性能卓越;HDMI支持,10099593172318,500+,10099593172318
Intel Arc A380 自营,宏碁（acer）商祺N4270 【14代酷睿i5】游戏设计师台式机电脑 办公家用商用主机 定制版 i5-14400F 主机+27英寸显示器 32G 1TB固态 Arc A380-6G独显,6799.00,宏碁台式机旗舰店,主机+27英寸显示器,100+,jfs/t1/401092/2/16394/119565/69b438e1F205cd089/00833203200a1015.jpg,16722060,,10163849108850,100+,10163849108850
Intel Arc A380 自营,宏碁（acer）商祺N4270【14代酷睿i7】办公游戏台式电脑 高性能设计师直播电竞绘图家用商用主机 i7 16G 1T固态 Arc A380-6G独显 定制升级版（带键盘鼠标）,6799.00,宏碁台式机旗舰店,i7 16G 1T固态 Arc A380-6G独显,200+,jfs/t1/402169/16/13549/95753/69b42e52F7bc207a6/00833203206aa3fb.jpg,16722060,,10165913763774,200+,10165913763774
Intel Arc A380 自营,宏碁（acer）商祺N4270 【14代酷睿i5】游戏设计师台式机电脑 办公家用商用主机 定制版 i5-14400F 主机+23.8英寸显示器 16G 512G固态 Arc A380-6G独显,5499.00,宏碁台式机旗舰店,主机+23.8英寸显示器,100+,jfs/t1/402846/31/9316/120119/69b438deFfd7e9ed3/00833203206e29da.jpg,16722060,,10163849108841,100+,10163849108841
Intel Arc A380 自营,宏碁（acer）商祺N4270 【14代酷睿i5】游戏设计师台式机电脑 办公家用商用主机 定制版 i5-14400F 主机+23.8英寸显示器 32G 1TB固态 Arc A380-6G独显,6699.00,宏碁台式机旗舰店,主机+23.8英寸显示器,100+,jfs/t1/402846/31/9316/120119/69b438deFfd7e9ed3/00833203206e29da.jpg,16722060,,10163849108842,100+,10163849108842
Intel Arc A380 自营,蓝戟Intel Arc A380 photon 6G全新台式电脑电竞游戏独立显卡静 A380 Index 6G K黑+扎带22根,1852.59,奥杭虹数码店,A380 Index 6G K黑+扎带22根,0,jfs/t1/349475/2/11484/70494/68e8c012Ffef3f72a/8a3a8fc8ef5dac03.jpg,89975514,,10200920791644,,10200920791644
Intel Arc A380 自营,宏碁（acer）商祺N4270 【14代酷睿i5】游戏设计师台式机电脑 办公家用商用主机 定制版 i5-14400F 主机+27英寸显示器 16G 512G固态 Arc A380-6G独显,5599.00,宏碁台式机旗舰店,主机+27英寸显示器,100+,jfs/t1/401092/2/16394/119565/69b438e1F205cd089/00833203200a1015.jpg,16722060,,10163849108849,100+,10163849108849
Intel Arc A380 自营,蓝戟Intel Arc A380显卡白色6G全新台式电脑电竞游戏独立显卡静 A380黑色Index 6G+扎带20根,1852.59,岳杭英数码店,A380黑色Index 6G+扎带20根,0,jfs/t1/295723/39/23349/83007/68e8c019F44c7b0a1/089210711e914cc0.jpg,249071102,,10200333493483,,10200333493483
Intel Arc A310 自营,英特尔（Intel） 酷睿Ultra5 225F系列 RTX5080 游戏设计直播 台式电脑主机 DIY组装电脑 配置一：U5-225+ARC A310-4G,9999.00,英特尔集宇专卖店,配置一：U5-225+ARC A310-4G,1000+,jfs/t1/377651/5/21365/134751/694ce636F8e51e98b/6aa066a7b3c146a3.jpg,10111304,兼容性强;新式控制器;性能可靠;酷睿Ultra5;卓越耐用;稳定性能;高写入速率;高效速度;优化存储;企业级储存,58425426892,2000+,58425426892
Intel Arc A310 自营,蓝戟Intel Iris xe Index V2 4G/128Bit/1500Mhz DG1独立显卡 Arc A310 Index 4G DG1 4G,569.00,蓝戟电竞旗舰店,Arc A310 Index 4G,200+,jfs/t1/427236/37/935/253560/69ece753F3ba36584/00833203209d35e7.png,10071127,4G显存;家庭办公;游戏娱乐;128Bit位宽;单风扇设计;1500Mhz频率;英特尔芯片;独立显卡;128bit位宽;英特尔技术,10097508697675,400+,10097508697675
Intel Arc A310 自营,蓝戟intel Arc A380 Photon 6G OC旗舰超频版视频剪辑台式电脑装机独立游戏显卡 Arc A310 Index  4G,609.00,正扬电脑配件专营店,Arc A310 Index  4G,200+,jfs/t1/421898/40/16569/116426/69eac369Fc1dbbf47/00833203205c2f31.jpg,12350076,高清输出;多接口设计;无需供电;双风扇散热,10211454163547,500+,10211454163547
Intel Arc A310 自营,技嘉（GIGABYTE）魔鹰 5060Ti 8G Gaming OC 8G 显卡 + 650W战圣金牌电源套装 ,4168.00,技嘉京东自营旗舰店,【650W电源套装】5060Ti 8G魔鹰,5000+,jfs/t1/353672/39/9448/102479/69119106F100cc934/66e22a40b6112c4c.jpg,1000000297,超100万人关注店铺;5万+人浏览,100211605282,1万+,100211605282
Intel Arc A310 自营,英特尔（Intel）酷睿Ultra7 265K搭配华硕5080/5070/蓝戟B580/570显卡Ai设计游戏 刺客信条台式电脑主机组装 配置八：U7 265KF+ARC A310-4G 定制主机,9999.00,英特尔集宇专卖店,配置八：U7 265KF+ARC A310-4G,2000+,jfs/t1/382369/26/7237/149474/694cf3dfF26d1048e/5b21a262796947dd.jpg,10111304,定制专属;主流显卡;高效处理器;性能强劲;酷睿加持,10206496396577,2000+,10206496396577
Intel Arc A310 自营,蓝戟Intel Arc A310 Index 4G 电脑游戏剪辑视频全新4G独立显卡,538.00,炫酷装机数码工作室,,2,jfs/t1/328170/30/19082/148613/68c3c887Fb66cb874/89bbad5a11a8f6d8.jpg,16350680,视频剪辑;独立显卡,10182711663319,,10182711663319
Intel Arc A310 自营,英特尔（Intel）Gunnir A750 8G GDDR6 视频剪辑 图灵架构 设计游戏 英特尔锐炫ARC核心显卡 台式电脑独立显卡 锐炫 A310 Index 4G 官方标配,549.00,英特尔集宇专卖店,锐炫 A310 Index 4G,200+,jfs/t1/387485/18/19674/60832/6979ccbcF51c59f84/0083320320c74746.jpg,10111304,高效散热;三年质保;256bit位宽;RGB灯效;无需供电;HDMI接口;英特尔锐炫;视频剪辑;多接口设计,10180261793414,200+,10180261793414
Intel Arc A310 自营,英特尔（Intel）ARC A310 4G GDDR6 视频剪辑 游戏办公 英特尔锐炫ARC核心显卡 蓝戟台式电脑独立显卡 A310 Index 4G 官方标配,549.00,英特尔集宇专卖店,A310 Index 4G,40,jfs/t1/387311/26/16523/60832/6979cec0F313d4ece/00833203209ac9cd.jpg,10111304,兼容性佳;专业独显;先进技术加持;三年质保;流畅办公体验;无需供电;三接口设计;HDMI支持;画质细腻清晰;稳定性强,10044578030809,,10044578030809
Intel Arc A310 自营,蓝戟（GUNNIR）intel Arc DG1 V2 刀卡 英特尔台式电脑显卡 蓝戟 Arc A310 Index 4G,549.00,五亿电脑办公专营店,蓝戟 Arc A310 Index 4G,53,jfs/t20280305/397931/32/15577/50958/69aa5286Ff6c5ba1d/0a0232032089ea3d.jpg,16065354,4G显存;三年质保;无需外接电源;高清输出;4G大容量;英特尔芯片;HDMI接口;单风扇散热,10183598816754,,10183598816754
Intel Arc A310 自营,英特尔（Intel）Gunnir A750 8G GDDR6 视频剪辑 图灵架构 设计游戏 英特尔锐炫ARC核心显卡 台式电脑独立显卡 锐炫 Arc A380 LP 6G 官方标配,799.00,英特尔集宇专卖店,锐炫 Arc A380 LP 6G,200+,jfs/t1/307983/26/8839/90048/684a2f68F5e3b41e8/db695eb5ec1c0b62.jpg,10111304,,10106504157781,200+,10106504157781
Intel Arc A310 自营,蓝戟（GUNNIR）intel Arc DG1 V2 刀卡 英特尔台式电脑显卡 蓝戟Xe Index V2 4G,399.00,五亿电脑办公专营店,蓝戟Xe Index V2 4G,53,jfs/t20280305/398485/19/14491/66370/69aa528eFb1b5d588/0a02320320086672.jpg,16065354,4G显存;无需外接电源;三年质保;4G大容量;HDMI接口;4G显存容量;Intel Arc;单风扇散热,10164693971109,,10164693971109
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 RTX306012G[2k高帧率热门旗舰],2520.00,朝乖数码产品店,RTX306012G[2k高帧率热门旗舰],0,jfs/t1/306982/39/12312/107425/685bdeb5Fa23ed737/08316e1bd8fd4c01.jpg,19391615,,10163150104110,,10163150104110
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 电竞设计[i512490F+RXT20606G套,4216.00,朝乖数码产品店,电竞设计[i512490F+RXT20606G套,0,jfs/t1/318021/13/11753/183207/685bdeafF0128037f/b7ab868c6005b98c.jpg,19391615,,10163150104091,,10163150104091
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 RX5808G[高性价比可玩黑神话],585.00,朝乖数码产品店,RX5808G[高性价比可玩黑神话],0,jfs/t1/306296/32/13397/73565/685bdeaeF8ce1e276/c60e72759b0d2b16.jpg,19391615,,10163150104093,,10163150104093
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 GT7304G[半高刀卡品牌机/小机箱,315.00,朝乖数码产品店,GT7304G[半高刀卡品牌机/小机箱,0,jfs/t1/306288/17/13529/93192/685bdeb8Fa9496ed3/39be14b84b23488b.jpg,19391615,,10163151007115,,10163151007115
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 GTX750TI2G[畅玩魔兽世界、无畏,435.00,朝乖数码产品店,GTX750TI2G[畅玩魔兽世界、无畏,0,jfs/t1/287326/15/18057/107945/685bdeb1F8de1240f/3e52df36c63fb332.jpg,19391615,,10163150104098,,10163150104098
Intel Arc A310 自营,英特尔（Intel）酷睿Ultra7 265K搭配华硕5080/5070/蓝戟B580/570显卡Ai设计游戏 刺客信条台式电脑主机组装 配置八：U7 265KF+ARC A310-4G 在线咨询客服,199.00,英特尔集宇专卖店,配置八：U7 265KF+ARC A310-4G,2000+,jfs/t1/382369/26/7237/149474/694cf3dfF26d1048e/5b21a262796947dd.jpg,10111304,高速体验;主流显卡;流畅运行;高效处理;画质出众;性能强劲;酷睿加持,10206496396578,2000+,10206496396578
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 办公推荐[i54590+256G套装],1066.00,朝乖数码产品店,办公推荐[i54590+256G套装],0,jfs/t1/310572/16/12455/160276/685bdeafFa0055b2d/cf6a1b60d16c8574.jpg,19391615,,10163150104089,,10163150104089
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 GTX9502G[畅玩腾讯全家桶],465.00,朝乖数码产品店,GTX9502G[畅玩腾讯全家桶],0,jfs/t1/318104/2/11878/96015/685bdeb2Fd331fef2/d5cedff3edab146d.jpg,19391615,,10163150104099,,10163150104099
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 RTX3060TI8G[电竞游戏发烧卡],2610.00,朝乖数码产品店,RTX3060TI8G[电竞游戏发烧卡],0,jfs/t1/291986/36/16488/93728/685bdeb5F86526603/f220473d4984c325.jpg,19391615,,10163151007111,,10163151007111
Intel Arc A310 自营,原装原装 Quadro Q600显卡 1GB 图形设计D建模渲染 CAD/PS绘图4K 1GB,104.00,华强优购数码店,1GB,0,jfs/t1/318485/16/13134/53031/6863da89Fe27dc7aa/7bf8127d14f37041.jpg,19614989,,10163866537447,,10163866537447
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 RTX30708G[性能超同级4060Ti],2910.00,朝乖数码产品店,RTX30708G[性能超同级4060Ti],0,jfs/t1/301498/27/17677/94134/685bdeb4F5d2ebf97/dc7f33eb104b73b3.jpg,19391615,,10163151007112,,10163151007112
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 GTX6501G[办公娱乐家用智选],210.00,朝乖数码产品店,GTX6501G[办公娱乐家用智选],0,jfs/t1/299992/23/17080/80143/685bdeb1F8959a188/031af8594715e86a.jpg,19391615,,10163150104094,,10163150104094
Intel Arc A310 自营,品无忧GTX1060/1660S/2060/3060台式机电脑游戏拆机独立显卡二手 GTX1050TI4G[热卖经典畅玩吃鸡],870.00,朝乖数码产品店,GTX1050TI4G[热卖经典畅玩吃鸡],0,jfs/t1/318753/21/11640/93841/685bdeb2F942e6696/d8a3951b3551ee28.jpg,19391615,,10163150104103,,10163150104103
